ID_Segmento,ANNO,NUM_INCIDENTI,MORTI,FERITI,LOCINC,INTNIN,FONDOST,LUNGHEZZA
154793741,2019,1,0,4,1,1,1,44.45
154855679,2016,2,0,3,1,8,1,88.089
154855679,2017,3,0,6,1,8,1,88.089
154855679,2021,1,0,1,1,8,1,88.089
154882908,2017,1,0,1,1,1,1,31.817
155011863,2018,1,0,1,1,1,1,36.649
155011864,2021,1,0,2,1,8,1,9.755
155011871,2019,1,0,1,1,1,1,18.557
155011871,2021,1,0,2,1,1,1,18.557
155472504,2021,1,0,1,1,10,1,57.509
155475253,2017,1,0,2,1,1,1,104.023
155475258,2016,1,0,1,1,1,1,62.744
155475258,2019,1,0,1,1,1,1,62.744
155475258,2021,1,0,1,1,1,1,62.744
155512368,2020,1,0,1,1,1,1,94.372
155512372,2017,1,0,1,1,7,1,50.116
155512380,2018,1,0,1,1,1,1,59.422
155512380,2019,2,0,2,1,1,1,59.422
155512380,2021,1,0,2,1,1,1,59.422
155513916,2018,2,0,4,1,1,1,100.493
155556420,2017,1,0,1,4,1,1,409.459
155628213,2016,1,0,2,2,1,2,17.203
155988396,2017,2,0,2,1,3,1,41.081
156180055,2016,1,0,1,1,1,1,37.428
156297253,2019,2,0,3,1,1,1,81.179
156297253,2020,1,0,1,1,1,1,81.179
156479080,2017,1,0,1,1,3,1,44.175
156479094,2021,1,0,1,1,1,1,23.169
156479109,2020,1,0,1,1,7,1,36.691
156479183,2020,1,0,5,1,7,1,252.795
156479189,2016,1,1,0,1,7,1,34.187
156482053,2016,1,0,4,1,7,2,10.422
156482863,2021,1,0,1,1,1,1,18.208
156485937,2021,1,0,1,1,1,1,110.002
157030478,2016,1,0,2,1,1,1,39.766
157030481,2017,1,0,1,1,1,2,112.743
157030484,2016,1,0,1,1,1,1,21.347
157030484,2020,1,0,1,1,1,1,21.347
157030491,2017,1,0,3,1,7,1,45.571
157030497,2016,1,0,1,1,1,1,74.30600000000001
157030506,2018,1,0,2,1,1,1,56.625
157030507,2021,1,0,1,1,1,1,24.922
157031064,2016,1,0,1,1,7,1,149.42000000000002
157031064,2017,1,0,1,1,7,1,149.42000000000002
157031064,2019,1,0,2,1,7,1,149.42000000000002
157031064,2020,2,0,2,1,7,1,149.42000000000002
157031073,2017,1,0,1,6,7,2,810.1060000000001
157031083,2017,1,1,1,4,1,1,40.254
157223486,2018,2,0,2,1,1,1,32.139
157223858,2021,1,0,1,1,7,2,58.802
157375505,2017,1,0,1,1,7,1,41.986
157387863,2016,1,0,1,1,1,1,88.513
157387863,2021,1,0,1,1,1,1,88.513
157393622,2019,1,0,1,1,7,1,46.315
157402061,2017,1,0,3,1,1,1,29.934
157402061,2020,1,0,1,1,1,1,29.934
157538015,2017,1,0,1,1,7,1,123.771
157540091,2021,1,0,3,1,1,2,43.863
157540603,2017,1,0,1,1,1,1,47.424
157540603,2021,1,0,2,1,1,1,47.424
157541366,2018,1,0,2,1,1,1,37.838
157841831,2019,1,0,2,6,7,1,37.594
158313880,2016,1,0,6,1,7,1,162.745
158313880,2019,1,0,1,1,7,1,162.745
158314903,2019,1,0,1,1,3,1,17.257
158314903,2021,1,0,1,1,3,1,17.257
158315966,2020,1,0,5,8,8,3,119.92
158315975,2017,2,0,4,1,3,1,14.992
158320033,2021,1,0,1,1,8,1,152.809
158320041,2018,1,0,1,1,2,1,19.537
158320689,2019,2,0,4,1,1,1,14.192
158321392,2016,1,0,4,1,3,1,25.799
158321392,2019,3,0,4,1,3,1,25.799
158321392,2021,1,0,1,1,3,1,25.799
158321393,2020,1,0,3,1,3,1,22.989
158324490,2017,1,0,2,1,1,1,43.538
158324490,2021,2,0,3,1,1,1,43.538
158324505,2021,1,0,1,1,7,1,72.788
158324516,2016,1,0,3,1,7,1,45.313
158324516,2018,1,0,1,1,7,1,45.313
158324516,2020,1,0,1,1,7,1,45.313
158324519,2021,1,0,3,1,1,2,60.115
158347645,2021,1,0,1,1,7,1,60.85
158347647,2021,1,1,2,6,7,1,174.959
158347654,2017,1,0,1,6,7,1,57.296
158446470,2016,2,0,2,1,1,1,69.543
158446470,2020,1,0,1,1,1,1,69.543
158446472,2017,1,0,2,1,1,1,163.419
158446472,2018,1,0,1,1,1,1,163.419
158446472,2020,2,0,2,1,1,1,163.419
158446472,2021,1,0,1,1,1,1,163.419
158447939,2017,1,0,2,1,1,1,50.031
158447939,2019,2,0,3,1,1,1,50.031
158447939,2020,1,0,1,1,1,1,50.031
158447946,2021,1,0,1,1,3,1,33.278
158447948,2016,1,0,2,1,1,1,39.56099999999999
158447948,2017,1,0,2,1,1,1,39.56099999999999
158447948,2020,1,0,1,1,1,1,39.56099999999999
158469598,2017,1,0,1,1,7,1,138.248
158498492,2016,1,0,1,1,3,1,94.982
158498492,2018,1,0,2,1,3,1,94.982
158498497,2018,1,0,1,1,7,1,94.985
158498497,2021,1,0,1,1,7,1,94.985
158498531,2018,1,0,1,1,3,1,148.096
158498531,2020,1,0,1,1,3,1,148.096
158498592,2018,1,0,1,1,1,1,54.604
158498592,2021,1,0,2,1,1,1,54.604
158498618,2021,1,0,4,1,5,1,161.035
158498709,2016,1,0,2,1,5,1,270.059
158889925,2017,1,0,1,1,7,1,60.699
158890277,2016,4,0,7,1,7,1,32.975
158890277,2017,1,0,1,1,7,1,32.975
158890277,2018,2,0,2,1,7,1,32.975
158890277,2019,2,0,2,1,7,1,32.975
158890277,2020,1,0,1,1,7,1,32.975
158890277,2021,4,0,4,1,7,1,32.975
159022892,2019,1,0,1,1,4,1,40.048
159022892,2021,1,0,3,1,4,1,40.048
159023009,2019,1,0,1,3,8,2,3.458
159025318,2017,1,0,1,1,3,1,34.227
159025318,2018,1,0,2,1,3,1,34.227
159025323,2016,1,0,1,1,7,1,51.699
159148890,2018,1,0,1,1,1,1,28.637
159149512,2016,2,0,4,5,2,2,10.338
159149512,2019,1,0,1,5,2,2,10.338
159156382,2018,1,0,2,1,1,1,19.47
159156392,2018,1,0,1,1,7,4,52.329
159252916,2016,1,0,2,1,1,1,82.076
159252916,2018,1,0,1,1,1,1,82.076
159252916,2020,1,0,1,1,1,1,82.076
159252916,2021,1,0,1,1,1,1,82.076
159344785,2020,1,0,1,1,7,1,137.632
159468393,2020,1,0,1,1,1,1,28.454
159468400,2016,1,0,1,1,7,1,1036.068
159468400,2021,2,0,2,1,7,1,1036.068
159483099,2017,1,0,1,1,8,1,29.91
159483099,2018,1,0,3,1,8,1,29.91
159483099,2019,1,0,1,1,8,1,29.91
159483393,2020,2,0,5,5,1,1,286.634
159483393,2021,1,0,2,5,1,1,286.634
159501019,2021,1,0,3,1,7,1,19.995
159506953,2019,1,0,1,1,8,1,19.401
159508288,2016,1,0,1,1,2,1,13.328
159594908,2018,1,0,1,1,7,1,34.566
159594915,2016,1,0,1,1,8,1,38.185
159596778,2017,1,0,1,5,8,1,183.781
159596778,2019,1,0,1,5,8,1,183.781
159596778,2021,3,0,6,5,8,1,183.781
159694857,2018,1,0,1,1,8,1,438.082
159694862,2017,1,0,1,1,8,2,716.133
159697896,2019,1,0,1,1,1,2,41.544
159697931,2018,1,0,1,1,7,1,83.12799999999999
159718444,2016,1,0,1,1,7,1,23.192
159757080,2017,1,0,1,1,7,1,85.708
159757080,2019,1,0,1,1,7,1,85.708
159757080,2021,1,0,2,1,7,1,85.708
159757083,2016,1,0,1,1,1,1,45.801
159757083,2018,1,0,1,1,1,1,45.801
159757105,2017,1,0,1,1,1,1,21.582
159757105,2019,1,0,2,1,1,1,21.582
159831088,2016,1,0,2,1,3,1,619.0370000000001
159831088,2020,1,0,1,1,3,1,619.0370000000001
159831096,2021,1,0,1,1,7,1,46.25
159831106,2018,1,0,1,5,1,2,144.26
159831109,2018,1,0,1,5,7,1,357.807
159831109,2019,1,0,5,5,7,1,357.807
159831109,2020,1,0,1,5,7,1,357.807
159831116,2020,1,0,2,4,8,1,684.379
159831124,2020,1,0,1,8,8,1,469.802
159920931,2016,1,0,2,1,1,1,34.925
159920931,2021,1,0,2,1,1,1,34.925
159920939,2019,1,0,2,1,1,1,152.756
159920950,2016,2,0,2,1,1,1,33.461
159920950,2017,2,0,3,1,1,1,33.461
159920950,2021,2,0,3,1,1,1,33.461
159920955,2020,1,0,2,5,1,1,263.069
159920955,2021,1,0,2,5,1,1,263.069
159920960,2018,1,0,1,4,1,1,493.262
159920960,2019,1,1,0,4,1,1,493.262
159928167,2021,2,0,3,5,1,1,258.748
159928173,2020,1,0,2,5,8,2,1971.3179999999995
159928176,2016,1,0,2,1,1,1,503.20200000000006
159928181,2016,2,0,3,5,7,2,10.84
159928181,2021,1,0,2,5,7,2,10.84
159981161,2018,1,0,3,1,7,1,1560.738
159981786,2016,1,0,2,3,1,1,180.546
159981786,2018,1,1,0,3,1,1,180.546
159981786,2020,1,0,2,3,1,1,180.546
159981788,2019,1,1,0,5,7,1,149.978
160009560,2019,1,0,2,4,8,1,223.41000000000005
160012750,2021,1,0,1,1,1,1,41.717
160170140,2021,1,0,1,1,1,1,41.868
160374166,2016,1,0,2,5,7,1,3.056
160374166,2018,1,0,1,5,7,1,3.056
160374166,2019,2,0,2,5,7,1,3.056
160374167,2021,1,0,2,4,8,1,87.191
160387567,2018,1,0,2,1,1,1,88.673
160414635,2019,1,0,3,5,8,1,66.661
160565895,2017,1,0,1,3,1,2,159.82
160569424,2017,2,0,3,1,3,1,42.032
160569449,2020,1,0,1,1,7,1,45.423
160569453,2019,1,0,1,1,3,2,29.821
160569470,2017,1,0,1,1,3,1,18.254
160569470,2019,1,0,1,1,3,1,18.254
160569496,2020,3,0,4,1,3,1,33.251
160569496,2021,1,0,1,1,3,1,33.251
160569515,2017,1,0,1,1,5,1,14.172
160569515,2018,1,0,1,1,5,1,14.172
160569522,2016,1,0,1,5,1,1,1546.8100000000002
160569522,2019,1,0,2,5,1,1,1546.8100000000002
160569536,2017,1,0,1,1,3,1,19.783
160569540,2020,1,0,1,1,2,1,22.102000000000004
160649452,2021,2,0,2,1,1,1,209.811
160689016,2017,1,0,2,6,1,1,89.649
160689025,2021,1,0,2,8,3,1,1521.6980000000003
160737256,2019,3,0,3,5,7,2,4016.575
160737256,2020,1,0,1,5,7,2,4016.575
160737256,2021,1,0,1,5,7,2,4016.575
160737259,2020,1,0,3,5,8,1,167.54000000000002
160919129,2016,1,0,7,6,7,2,258.808
160919129,2018,2,0,2,6,7,2,258.808
160919129,2019,1,0,2,6,7,2,258.808
160919129,2020,1,0,2,6,7,2,258.808
160919130,2016,1,0,3,4,1,1,54.562
160919130,2021,1,1,5,4,1,1,54.562
161201131,2016,3,0,6,1,3,1,59.496
161201131,2018,4,0,8,1,3,1,59.496
161201131,2019,1,0,1,1,3,1,59.496
161201131,2020,1,0,2,1,3,1,59.496
161201131,2021,1,0,1,1,3,1,59.496
161229508,2017,1,0,2,1,1,1,65.738
161229508,2021,1,0,2,1,1,1,65.738
161411481,2016,2,1,1,1,1,1,51.425
161411481,2018,1,0,1,1,1,1,51.425
161411481,2019,2,0,2,1,1,1,51.425
161411481,2020,1,0,1,1,1,1,51.425
161411481,2021,4,0,5,1,1,1,51.425
161446336,2017,1,0,1,1,7,1,111.459
161446336,2019,1,0,2,1,7,1,111.459
161446336,2021,1,0,1,1,7,1,111.459
161446337,2016,1,0,1,1,7,1,251.86300000000003
161446337,2017,1,0,2,1,7,1,251.86300000000003
161446337,2021,1,0,2,1,7,1,251.86300000000003
161446338,2016,4,0,7,1,4,1,14.697
161446338,2017,1,0,1,1,4,1,14.697
161446338,2018,1,0,3,1,4,1,14.697
161446338,2019,1,0,3,1,4,1,14.697
161446338,2021,2,0,4,1,4,1,14.697
161446340,2016,2,0,2,1,7,1,121.239
161446343,2016,1,0,1,1,2,2,4.196
161446348,2017,1,0,1,1,7,1,45.06
161446349,2016,2,0,5,1,2,1,34.219
161446349,2017,1,0,1,1,2,1,34.219
161446349,2020,1,0,1,1,2,1,34.219
161446349,2021,1,0,2,1,2,1,34.219
161446353,2017,1,0,2,1,2,1,71.61999999999999
161446356,2016,1,0,2,1,1,1,58.098
161446357,2016,2,0,3,1,2,1,20.828000000000003
161446357,2020,1,0,1,1,2,1,20.828000000000003
161447115,2016,1,0,4,1,1,1,97.857
161447115,2017,1,0,2,1,1,1,97.857
161447115,2020,1,0,2,1,1,1,97.857
161447116,2016,1,0,1,1,7,1,16.824
161447116,2017,1,0,2,1,7,1,16.824
161447116,2018,2,0,2,1,7,1,16.824
161447116,2019,2,0,2,1,7,1,16.824
161447116,2020,2,0,3,1,7,1,16.824
161447118,2017,1,0,2,1,5,1,124.248
161447118,2018,1,0,2,1,5,1,124.248
161447119,2020,2,0,8,1,3,1,7.623
161447119,2021,1,0,1,1,3,1,7.623
161447122,2018,1,0,1,1,7,1,48.099
161447122,2019,1,0,2,1,7,1,48.099
161447122,2020,1,0,2,1,7,1,48.099
161447122,2021,2,0,3,1,7,1,48.099
161447123,2018,1,0,2,1,7,1,155.549
161447123,2019,2,0,2,1,7,1,155.549
161447123,2020,1,0,1,1,7,1,155.549
161447124,2018,1,0,4,1,3,1,54.821
161447124,2019,8,0,18,1,3,1,54.821
161447124,2020,4,0,6,1,3,1,54.821
161447125,2016,2,0,5,1,1,1,99.238
161447125,2020,1,0,1,1,1,1,99.238
161447127,2016,8,0,15,1,4,1,125.448
161447127,2017,4,0,8,1,4,1,125.448
161447127,2018,4,0,9,1,4,1,125.448
161447127,2019,8,0,12,1,4,1,125.448
161447127,2020,4,0,9,1,4,1,125.448
161447127,2021,7,0,17,1,4,1,125.448
161447128,2016,2,0,3,1,4,1,10.595
161447128,2017,1,0,2,1,4,1,10.595
161447128,2018,1,0,1,1,4,1,10.595
161447128,2019,1,0,1,1,4,1,10.595
161447128,2020,7,0,14,1,4,1,10.595
161447128,2021,3,0,9,1,4,1,10.595
161447129,2016,4,0,10,1,4,1,12.806
161447129,2017,1,0,2,1,4,1,12.806
161447129,2018,1,0,5,1,4,1,12.806
161447129,2019,4,0,9,1,4,1,12.806
161447129,2021,1,0,1,1,4,1,12.806
161447130,2016,1,0,1,1,2,1,7.541
161447130,2020,2,0,2,1,2,1,7.541
161447130,2021,1,0,2,1,2,1,7.541
161447133,2016,1,0,1,1,8,1,49.412
161447134,2016,1,0,1,1,2,1,31.028
161447135,2016,1,0,2,1,7,1,49.509
161447135,2019,1,0,1,1,7,1,49.509
161447135,2020,2,0,2,1,7,1,49.509
161447138,2016,1,0,1,1,2,1,34.64
161447138,2018,1,0,2,1,2,1,34.64
161447142,2017,1,0,1,1,2,1,10.753
161447142,2021,1,0,1,1,2,1,10.753
161447143,2018,1,0,1,1,2,1,63.531
161447143,2020,1,0,1,1,2,1,63.531
161449598,2017,1,0,3,1,1,1,12.881
161449598,2018,2,0,3,1,1,1,12.881
161449598,2019,1,0,1,1,1,1,12.881
161449598,2020,1,0,2,1,1,1,12.881
161449598,2021,1,0,4,1,1,1,12.881
161449599,2021,1,0,1,1,1,1,14.453
161449602,2018,1,0,1,1,5,1,187.412
161449602,2019,1,0,2,1,5,1,187.412
161449602,2021,1,0,2,1,5,1,187.412
161449605,2020,1,0,1,1,1,1,40.219
161449605,2021,1,0,2,1,1,1,40.219
161449610,2016,1,0,1,1,2,1,84.211
161449610,2019,2,0,2,1,2,1,84.211
161449611,2016,1,0,1,1,7,1,30.872
161449611,2019,1,0,1,1,7,1,30.872
161449611,2021,1,0,3,1,7,1,30.872
161449618,2016,2,0,5,1,4,1,10.848
161449618,2017,2,0,3,1,4,1,10.848
161449618,2018,2,0,4,1,4,1,10.848
161449619,2021,2,0,2,1,7,1,97.209
161449620,2021,1,0,1,1,7,1,127.43
161449621,2016,1,0,1,1,7,1,51.411
161449621,2017,1,0,1,1,7,1,51.411
161449621,2018,1,0,1,1,7,1,51.411
161449621,2021,1,0,2,1,7,1,51.411
161449623,2016,1,0,3,1,1,1,11.022
161449624,2018,1,0,1,1,7,1,96.089
161449624,2019,1,0,1,1,7,1,96.089
161449625,2016,1,0,3,1,4,1,15.3
161449625,2017,3,0,7,1,4,1,15.3
161449625,2021,1,0,1,1,4,1,15.3
161449626,2016,2,0,4,1,4,1,111.744
161449626,2017,3,0,5,1,4,1,111.744
161449626,2020,2,0,6,1,4,1,111.744
161449628,2016,1,0,4,1,2,1,10.932
161449629,2016,1,0,1,1,2,1,7.535
161449629,2017,1,0,3,1,2,1,7.535
161449629,2019,1,0,1,1,2,1,7.535
161449629,2020,1,0,1,1,2,1,7.535
161449630,2021,1,0,2,1,7,1,22.633
161449631,2021,1,0,2,1,2,1,18.276
161451678,2019,1,0,1,1,5,2,19.401
161451680,2018,1,0,1,1,7,1,22.513
161451686,2017,2,0,2,1,7,1,12.751
161451686,2019,1,0,1,1,7,1,12.751
161451686,2021,1,0,2,1,7,1,12.751
161451687,2017,1,0,1,1,1,1,16.1
161451687,2018,1,0,2,1,1,1,16.1
161451687,2021,1,0,1,1,1,1,16.1
161451689,2017,1,0,1,1,7,1,60.984
161451689,2018,1,0,2,1,7,1,60.984
161451689,2021,1,0,2,1,7,1,60.984
161451694,2016,3,0,7,1,4,1,10.85
161451694,2018,1,0,1,1,4,1,10.85
161451694,2019,2,0,3,1,4,1,10.85
161451694,2021,2,0,4,1,4,1,10.85
161451695,2019,1,0,2,1,7,1,30.853
161451695,2021,1,0,2,1,7,1,30.853
161451696,2016,1,0,1,1,7,1,83.123
161451696,2018,3,0,8,1,7,1,83.123
161451697,2018,1,0,1,1,5,1,290.629
161451698,2020,1,0,3,1,7,1,204.914
161451698,2021,1,0,1,1,7,1,204.914
161451702,2016,1,0,2,1,7,1,142.041
161451703,2017,1,0,1,1,1,1,82.828
161451703,2020,1,0,2,1,1,1,82.828
161451705,2016,3,0,7,1,4,1,6.582
161451705,2019,2,0,4,1,4,1,6.582
161451705,2020,1,0,1,1,4,1,6.582
161451706,2016,1,0,3,1,7,1,10.064
161451706,2017,1,0,1,1,7,1,10.064
161451706,2018,1,0,1,1,7,1,10.064
161451719,2018,1,0,1,1,5,1,41.796
161451719,2019,1,0,1,1,5,1,41.796
161451731,2018,1,0,3,1,1,1,82.60999999999999
161451731,2021,1,0,2,1,1,1,82.60999999999999
161452305,2016,1,0,2,1,4,1,39.875
161452305,2017,3,0,4,1,4,1,39.875
161452305,2018,2,0,4,1,4,1,39.875
161452305,2019,3,0,5,1,4,1,39.875
161452305,2020,3,0,4,1,4,1,39.875
161452305,2021,2,0,5,1,4,1,39.875
161452308,2016,2,0,3,1,1,1,25.305
161452308,2017,3,0,8,1,1,1,25.305
161452308,2018,4,0,6,1,1,1,25.305
161452308,2019,3,0,8,1,1,1,25.305
161452308,2021,3,0,8,1,1,1,25.305
161452311,2020,1,0,1,1,7,1,100.741
161452311,2021,1,0,1,1,7,1,100.741
161452312,2018,1,0,2,1,2,1,11.672
161452313,2019,1,0,1,1,7,1,38.475
161453651,2016,1,0,2,1,1,1,137.368
161453652,2016,1,0,3,1,1,1,12.048
161453652,2020,2,0,6,1,1,1,12.048
161453652,2021,1,0,4,1,1,1,12.048
161453666,2021,1,0,1,1,7,2,22.322
161453667,2018,3,0,6,1,3,1,12.266
161453667,2019,2,0,2,1,3,1,12.266
161453667,2020,1,0,1,1,3,1,12.266
161453669,2017,2,0,2,1,1,1,19.398
161453672,2017,2,0,6,1,7,1,19.859
161453672,2018,2,0,4,1,7,1,19.859
161453672,2019,2,0,3,1,7,1,19.859
161453672,2021,3,0,4,1,7,1,19.859
161453674,2016,4,0,7,1,4,1,62.457
161453674,2017,6,0,14,1,4,1,62.457
161453674,2018,5,0,7,1,4,1,62.457
161453674,2019,9,0,16,1,4,1,62.457
161453674,2020,1,0,5,1,4,1,62.457
161453674,2021,2,0,3,1,4,1,62.457
161457873,2017,1,0,1,1,2,1,32.031
161457876,2016,4,2,5,1,7,1,261.44100000000003
161457876,2020,1,0,1,1,7,1,261.44100000000003
161457876,2021,1,0,1,1,7,1,261.44100000000003
161457880,2017,1,0,1,1,5,1,26.684
161457884,2018,1,0,1,1,7,1,65.009
161457886,2019,1,0,3,1,7,1,218.401
161457892,2020,1,0,1,1,7,2,97.342
161457895,2016,1,0,1,1,7,1,158.64
161457895,2017,2,0,3,1,7,1,158.64
161457895,2018,3,0,5,1,7,1,158.64
161457895,2019,3,0,7,1,7,1,158.64
161457895,2021,1,0,1,1,7,1,158.64
161457897,2020,1,0,1,1,7,1,28.923
161457909,2017,1,1,0,1,7,1,45.42
161457916,2016,2,0,6,1,4,1,13.182
161457919,2016,1,0,1,1,4,1,110.067
161457919,2017,1,0,1,1,4,1,110.067
161457919,2018,2,0,2,1,4,1,110.067
161457919,2019,4,0,10,1,4,1,110.067
161457919,2020,1,0,1,1,4,1,110.067
161457923,2019,1,0,1,1,2,1,13.321
161457926,2021,1,0,2,1,1,1,10.287
161457945,2017,1,0,1,1,1,1,6.719
161460223,2021,1,0,1,1,1,1,7.866
161460227,2021,1,0,1,1,1,1,28.805
161460234,2017,1,0,1,1,1,1,30.286
161460717,2017,1,0,1,1,1,1,35.83
161460717,2018,1,0,2,1,1,1,35.83
161460717,2020,1,0,1,1,1,1,35.83
161460717,2021,1,0,1,1,1,1,35.83
161460718,2016,1,0,4,1,3,1,38.408
161460718,2017,3,0,4,1,3,1,38.408
161460718,2018,1,0,1,1,3,1,38.408
161460718,2019,1,0,4,1,3,1,38.408
161460718,2020,2,0,4,1,3,1,38.408
161460718,2021,2,0,2,1,3,1,38.408
161461417,2016,1,0,2,1,1,1,16.536
161461418,2017,1,0,1,1,1,1,12.0
161474316,2019,2,0,5,1,2,1,16.171
161474340,2018,1,0,4,1,7,1,181.003
161474340,2019,1,0,2,1,7,1,181.003
161474351,2017,1,0,1,1,2,1,12.244
161474353,2018,1,0,2,1,2,1,11.217
161476850,2017,1,0,3,1,3,1,46.285
161476853,2017,1,0,1,1,7,1,60.558
161476853,2019,1,0,2,1,7,1,60.558
161476854,2017,1,0,1,1,1,1,11.505
161476857,2021,1,0,2,1,5,1,139.894
161476858,2016,1,0,2,1,1,1,157.409
161476858,2018,1,0,2,1,1,1,157.409
161476859,2017,1,0,1,1,1,1,10.79
161476862,2017,1,0,1,1,7,1,275.114
161476863,2017,1,0,3,1,1,1,10.646
161476863,2020,1,0,2,1,1,1,10.646
161476863,2021,1,0,1,1,1,1,10.646
161476864,2020,1,0,1,1,3,1,28.361
161476865,2019,1,0,1,1,1,1,14.358
161476865,2021,1,0,1,1,1,1,14.358
161476870,2018,1,0,1,1,3,1,12.1
161478059,2017,1,0,1,1,1,1,12.467
161480610,2016,1,0,1,1,1,1,81.262
161480610,2017,4,0,7,1,1,1,81.262
161480610,2018,1,0,3,1,1,1,81.262
161480610,2020,1,0,1,1,1,1,81.262
161480610,2021,1,0,3,1,1,1,81.262
161480611,2016,2,0,5,1,7,1,341.457
161480611,2020,1,0,1,1,7,1,341.457
161480618,2016,1,0,1,1,7,1,88.333
161480618,2019,1,0,4,1,7,1,88.333
161480618,2021,1,0,1,1,7,1,88.333
161480619,2016,2,0,5,1,4,1,67.451
161480619,2017,2,0,3,1,4,1,67.451
161480619,2019,1,0,1,1,4,1,67.451
161480621,2018,1,0,1,1,3,1,63.934
161480621,2019,1,0,1,1,3,1,63.934
161480622,2017,1,0,3,1,3,1,61.142
161480622,2020,1,0,4,1,3,1,61.142
161480622,2021,1,0,1,1,3,1,61.142
161480624,2018,1,0,4,1,4,1,64.108
161480627,2016,2,0,3,1,7,1,233.321
161480627,2017,1,0,4,1,7,1,233.321
161480627,2019,2,0,3,1,7,1,233.321
161480627,2020,1,0,4,1,7,1,233.321
161480629,2016,2,0,5,1,4,1,12.358
161480629,2017,1,0,2,1,4,1,12.358
161480629,2018,2,0,3,1,4,1,12.358
161480629,2019,2,0,7,1,4,1,12.358
161480629,2020,3,0,4,1,4,1,12.358
161480629,2021,1,0,1,1,4,1,12.358
161480630,2021,1,0,1,1,1,1,12.525
161480636,2018,1,0,1,1,4,1,32.038999999999994
161480642,2019,1,0,1,1,5,2,16.418
161480650,2021,1,0,2,1,2,1,24.855
161481670,2016,3,0,4,1,7,1,78.507
161481670,2017,3,0,7,1,7,1,78.507
161481670,2018,1,0,1,1,7,1,78.507
161481670,2019,1,0,1,1,7,1,78.507
161481670,2020,3,0,5,1,7,1,78.507
161481670,2021,1,0,1,1,7,1,78.507
161481675,2017,1,0,1,1,2,1,6.753
161481675,2020,1,0,1,1,2,1,6.753
161483327,2017,1,0,5,4,7,1,1615.127
161483328,2016,1,0,1,6,7,1,338.706
161483328,2018,1,0,1,6,7,1,338.706
161483328,2021,1,0,1,6,7,1,338.706
161483329,2019,1,0,2,1,5,1,147.87099999999998
161483334,2017,1,0,1,1,4,1,10.768
161483334,2018,1,0,3,1,4,1,10.768
161483334,2019,1,0,1,1,4,1,10.768
161483335,2016,1,0,1,1,1,1,12.593
161483338,2016,2,0,4,1,4,1,14.876
161483338,2017,2,0,6,1,4,1,14.876
161483338,2019,1,0,1,1,4,1,14.876
161483338,2021,1,0,1,1,4,1,14.876
161483341,2016,3,0,7,1,4,1,16.09
161483341,2017,2,0,7,1,4,1,16.09
161483341,2019,1,0,1,1,4,1,16.09
161483341,2020,2,0,5,1,4,1,16.09
161483342,2021,1,0,1,4,7,1,1452.167
161483344,2016,2,0,3,6,7,1,32.136
161483344,2018,1,2,1,6,7,1,32.136
161483344,2019,1,0,4,6,7,1,32.136
161483348,2016,2,0,2,6,7,1,33.812
161483350,2016,1,0,1,1,2,1,42.389
161483350,2017,1,0,2,1,2,1,42.389
161483355,2017,2,0,3,1,1,1,321.256
161483355,2018,1,0,1,1,1,1,321.256
161483355,2021,1,0,1,1,1,1,321.256
161484053,2018,1,1,1,1,8,1,306.141
161485363,2021,1,0,2,1,8,1,116.827
161485366,2020,1,0,3,1,3,1,6.638
161486767,2018,2,0,4,1,7,1,2020.118
161486767,2019,1,0,1,1,7,1,2020.118
161486767,2021,1,0,1,1,7,1,2020.118
161486768,2016,1,0,4,1,7,1,140.91500000000002
161486768,2021,3,0,6,1,7,1,140.91500000000002
161486770,2018,1,0,1,1,3,1,91.343
161486771,2018,1,0,1,1,3,1,74.623
161486771,2019,1,0,1,1,3,1,74.623
161486772,2016,1,0,2,1,3,1,65.02
161486772,2017,1,0,3,1,3,1,65.02
161486772,2018,2,0,4,1,3,1,65.02
161486772,2019,1,0,2,1,3,1,65.02
161486776,2018,1,0,1,1,3,1,122.854
161486776,2019,1,0,1,1,3,1,122.854
161486776,2021,1,0,1,1,3,1,122.854
161486778,2017,1,0,1,1,4,1,21.796
161486778,2018,2,0,2,1,4,1,21.796
161486778,2019,1,0,2,1,4,1,21.796
161486778,2020,3,0,3,1,4,1,21.796
161486780,2020,1,0,1,1,7,1,7.609999999999999
161486785,2016,1,0,1,1,7,1,34.024
161486785,2018,1,0,1,1,7,1,34.024
161486787,2018,1,0,1,1,4,1,22.074
161486793,2018,1,0,1,1,1,1,49.964
161486793,2020,1,0,2,1,1,1,49.964
161486794,2016,1,0,1,5,7,1,17.47
161486794,2018,1,0,1,5,7,1,17.47
161486794,2020,2,0,7,5,7,1,17.47
161486794,2021,1,0,2,5,7,1,17.47
161486802,2018,1,0,1,1,7,1,39.242
161487063,2020,1,1,1,1,7,1,25.08
161487063,2021,2,0,6,1,7,1,25.08
161487067,2016,2,0,3,1,7,1,42.937
161487067,2017,2,0,4,1,7,1,42.937
161487067,2018,1,0,4,1,7,1,42.937
161487067,2019,2,0,7,1,7,1,42.937
161487067,2021,1,0,1,1,7,1,42.937
161487939,2018,1,0,1,1,7,1,50.264
161487939,2019,1,0,2,1,7,1,50.264
161487939,2020,2,0,3,1,7,1,50.264
161487940,2016,1,0,2,1,7,1,1573.604
161487940,2017,1,0,1,1,7,1,1573.604
