ID_Segmento,ANNO,NUM_INCIDENTI,MORTI,FERITI,LOCINC,INTNIN,FONDOST,LUNGHEZZA,MAXSPEED
178153597,2017,1,0,1,5,8,1,517.381,90
178153597,2018,2,0,2,5,8,1,517.381,90
178153597,2019,1,0,1,5,8,1,517.381,90
178153597,2020,2,0,3,5,8,1,517.381,90
178153597,2021,1,0,1,5,8,1,517.381,90
178153598,2016,1,0,2,5,7,1,373.671,90
178153598,2021,2,0,2,5,7,1,373.671,90
178156595,2018,1,0,2,5,7,1,114.259,90
178156595,2019,1,0,2,5,7,1,114.259,90
178157705,2019,1,0,1,1,8,1,19.119,50
178157713,2018,1,0,1,1,1,1,23.116,50
178157727,2019,1,0,1,1,7,1,44.657,50
178157728,2016,2,0,2,1,3,1,58.818,50
178162150,2021,1,0,3,1,7,1,111.265,50
178162155,2018,1,0,1,1,7,1,22.141,50
178162155,2021,1,0,1,1,7,1,22.141,50
178162156,2017,1,0,1,1,7,1,182.471,50
178162157,2017,2,0,2,1,1,1,306.658,50
178162157,2019,2,0,2,1,1,1,306.658,50
178162157,2020,1,0,1,1,1,1,306.658,50
178162158,2020,1,0,1,1,1,1,21.814,50
178162160,2016,1,0,2,1,7,1,23.466,50
178162165,2018,1,0,2,1,1,1,24.479,50
178162167,2021,1,0,1,1,7,1,37.471,50
178162168,2017,1,0,3,1,7,1,833.51,50
178164951,2020,2,0,5,1,1,1,77.476,50
178164955,2017,1,0,1,1,7,1,564.436,50
178165408,2020,1,0,2,5,7,1,61.53799999999999,90
178168922,2020,1,0,1,1,7,1,311.188,50
178172882,2020,2,0,2,1,1,1,61.461,50
178172882,2021,1,0,3,1,1,1,61.461,50
178209590,2016,1,0,2,5,7,1,21.094,90
178209590,2017,1,0,1,5,7,1,21.094,90
178227691,2021,1,0,1,5,7,1,63.396,90
178277117,2018,1,0,1,6,7,1,783.7800000000001,90
178284553,2017,3,2,9,4,3,1,1098.2589999999998,90
178284553,2018,1,0,2,4,3,1,1098.2589999999998,90
178284553,2021,1,0,1,4,3,1,1098.2589999999998,90
178287416,2019,1,0,3,4,1,1,399.608,90
178287416,2021,1,0,3,4,1,1,399.608,90
178288252,2018,1,0,1,6,7,1,1102.5449999999998,90
178288252,2019,2,0,2,6,7,1,1102.5449999999998,90
178291800,2020,1,0,1,5,7,1,62.192,90
178291800,2021,1,0,1,5,7,1,62.192,90
178292008,2020,1,0,5,1,7,1,54.725,50
178308007,2017,1,0,2,5,2,1,42.125,90
178446621,2019,1,0,1,1,1,1,12.337,50
178469086,2020,1,0,1,1,5,1,6.544,50
178476214,2020,1,0,2,1,7,1,138.997,50
178594359,2016,1,0,1,5,7,2,27.353,90
178594359,2020,1,0,1,5,7,2,27.353,90
178594359,2021,1,0,5,5,7,2,27.353,90
178750511,2019,1,1,1,5,7,1,426.6089999999999,90
178780197,2017,1,0,1,5,1,1,125.869,90
178782898,2017,1,0,1,1,7,1,220.675,50
178782898,2019,1,0,1,1,7,1,220.675,50
178824020,2019,1,0,1,1,5,2,179.168,50
178824021,2018,1,0,1,1,1,1,64.028,50
178824024,2021,2,0,2,1,1,1,11.619,50
178874345,2019,1,1,3,1,1,1,39.464,50
178919515,2016,1,0,1,1,7,1,31.236,50
178919515,2017,4,0,4,1,7,1,31.236,50
178919515,2018,1,0,1,1,7,1,31.236,50
178919515,2019,5,0,9,1,7,1,31.236,50
178919515,2020,8,0,11,1,7,1,31.236,50
178919515,2021,2,0,3,1,7,1,31.236,50
178919518,2016,1,0,1,1,1,1,41.765,50
178919518,2017,1,0,1,1,1,1,41.765,50
178919518,2018,2,0,2,1,1,1,41.765,50
178919518,2019,4,0,5,1,1,1,41.765,50
178919518,2020,1,0,1,1,1,1,41.765,50
178919518,2021,2,0,3,1,1,1,41.765,50
178924931,2019,1,0,2,1,3,1,71.807,50
178941614,2016,1,0,2,1,3,1,74.038,50
178941614,2017,1,0,2,1,3,1,74.038,50
178942615,2021,1,0,1,1,7,1,126.319,50
178944211,2017,1,0,1,1,1,1,85.129,50
178944211,2018,1,0,2,1,1,1,85.129,50
178944211,2019,2,0,3,1,1,1,85.129,50
178953225,2016,1,0,3,1,1,1,51.496,50
178953225,2017,1,0,1,1,1,1,51.496,50
178953233,2019,1,0,1,1,7,2,11.236,50
178953237,2016,1,0,1,1,1,1,55.665,50
178953237,2020,1,0,1,1,1,1,55.665,50
178953240,2019,1,0,1,1,1,2,47.206,50
178953241,2016,1,0,1,1,8,1,392.4330000000001,50
178953243,2017,1,0,1,1,1,1,86.627,50
178953245,2016,1,0,1,1,1,1,51.073,50
178953245,2019,1,0,1,1,1,1,51.073,50
178953251,2016,2,0,2,1,1,1,90.514,50
178953251,2018,1,0,1,1,1,1,90.514,50
178953613,2016,1,0,3,1,8,1,27.843000000000004,50
178960767,2016,4,0,8,1,3,1,81.119,50
178960767,2017,2,0,3,1,3,1,81.119,50
178960767,2019,2,0,3,1,3,1,81.119,50
178960767,2020,3,0,5,1,3,1,81.119,50
178960767,2021,1,0,1,1,3,1,81.119,50
179007213,2019,1,0,1,1,3,1,9.246,50
179007214,2017,1,0,3,1,3,1,20.754,50
179053968,2020,1,0,1,1,7,1,666.6179999999999,50
179053969,2017,1,0,1,2,1,1,102.178,50
179054489,2017,1,0,1,1,1,1,41.036,50
179054489,2018,1,0,1,1,1,1,41.036,50
179054489,2019,1,0,1,1,1,1,41.036,50
179054489,2020,2,0,3,1,1,1,41.036,50
179054489,2021,1,0,1,1,1,1,41.036,50
179054492,2017,1,0,1,1,7,1,96.114,50
179054492,2018,1,0,1,1,7,1,96.114,50
179054492,2021,1,0,1,1,7,1,96.114,50
179062117,2019,1,0,1,5,7,1,60.027,90
179062119,2019,1,0,1,5,8,2,13.035,90
179062120,2021,2,0,3,4,7,1,27.545,90
179062121,2017,1,0,1,1,1,1,60.947,50
179062121,2020,1,0,1,1,1,1,60.947,50
179062124,2021,2,0,2,1,7,1,13.098,50
179062126,2017,1,0,2,5,7,1,214.37,90
179149358,2016,2,1,6,5,7,1,267.622,90
179149358,2017,2,0,4,5,7,1,267.622,90
179149358,2021,2,0,4,5,7,1,267.622,90
179149363,2017,1,0,1,1,7,1,66.878,50
179173750,2018,1,0,1,1,7,2,153.735,50
179237922,2021,1,0,1,1,3,1,207.108,50
179263071,2016,1,0,1,1,1,1,6.443,50
179263072,2020,1,0,2,1,2,1,21.552000000000003,50
179263072,2021,1,0,1,1,2,1,21.552000000000003,50
179263095,2016,1,0,1,1,1,1,19.537,50
179263095,2017,1,0,1,1,1,1,19.537,50
179263096,2016,1,0,1,1,1,1,818.5249999999997,50
179266297,2017,1,0,1,1,1,1,51.48,50
179266306,2019,1,0,3,1,7,1,303.503,50
179583843,2016,2,0,5,1,7,1,52.252,50
179583843,2017,3,0,5,1,7,1,52.252,50
179583843,2019,2,0,5,1,7,1,52.252,50
179583843,2020,1,0,2,1,7,1,52.252,50
179583844,2018,1,0,1,1,1,1,25.061,50
179583844,2019,1,0,3,1,1,1,25.061,50
179608200,2017,1,0,1,6,3,3,435.932,90
179609279,2016,1,0,1,4,7,1,315.29999999999995,90
179639877,2020,1,0,1,1,1,1,142.013,50
179658455,2018,1,0,1,6,2,1,45.604,90
179658455,2019,1,0,1,6,2,1,45.604,90
179716236,2021,1,0,1,1,1,1,35.804,50
179719133,2020,1,0,1,1,3,1,25.232,50
179803299,2020,1,0,4,1,7,1,41.514,50
179806292,2021,1,0,1,1,5,1,22.42,50
179934255,2017,1,0,1,1,1,1,93.673,50
179938468,2019,1,0,2,1,5,2,13.344,50
179938469,2020,1,0,1,1,7,1,34.309,50
179938481,2017,1,0,1,1,1,1,44.985,50
179939523,2016,3,0,3,1,1,1,53.537000000000006,50
179939523,2020,1,0,1,1,1,1,53.537000000000006,50
179939523,2021,1,0,1,1,1,1,53.537000000000006,50
179945057,2018,1,0,2,1,1,2,18.288,50
179945060,2020,1,0,1,1,7,1,31.21,50
179945070,2017,1,0,1,1,1,2,19.873,50
179945072,2016,1,0,1,1,1,1,62.063,50
179974659,2016,1,0,1,1,1,1,34.964,50
179978134,2017,1,0,2,1,1,1,68.81,50
179980396,2017,1,0,1,1,1,1,32.775,50
179980396,2021,1,0,1,1,1,1,32.775,50
179987314,2021,1,0,1,2,7,1,182.537,50
180208201,2016,1,0,1,1,2,1,24.712,50
180208205,2018,1,0,1,1,7,1,46.631,50
180401343,2019,1,0,1,1,1,1,15.162,50
180405124,2019,1,0,7,2,3,1,218.812,50
180405124,2021,1,0,1,2,3,1,218.812,50
180405129,2018,1,0,4,6,8,1,4258.035,90
180406697,2018,2,0,4,6,7,1,2888.311,90
180406697,2019,2,0,4,6,7,1,2888.311,90
180406697,2021,2,0,2,6,7,1,2888.311,90
180408498,2019,1,1,0,4,7,1,393.344,90
180408499,2016,1,0,5,4,7,1,52.494,90
180408499,2017,1,1,2,4,7,1,52.494,90
180412344,2017,1,0,1,1,8,2,48.243,50
180412351,2016,1,0,2,7,7,1,4453.455,130
180412351,2017,2,0,2,7,7,1,4453.455,130
180412351,2018,1,1,1,7,7,1,4453.455,130
180412351,2020,1,0,4,7,7,1,4453.455,130
180412351,2021,4,0,10,7,7,1,4453.455,130
180412358,2020,1,0,1,1,1,1,10.704,50
180412359,2017,3,0,5,1,3,1,17.225,50
180412359,2020,1,0,2,1,3,1,17.225,50
180412359,2021,1,0,2,1,3,1,17.225,50
180417776,2018,1,1,1,5,1,1,28.85,90
180422250,2017,1,0,2,1,3,1,14.05,50
180422250,2020,1,0,1,1,3,1,14.05,50
180422253,2016,1,0,2,1,1,1,14.658,50
180422253,2018,1,0,1,1,1,1,14.658,50
180422253,2019,1,0,1,1,1,1,14.658,50
180422253,2020,1,0,1,1,1,1,14.658,50
180422253,2021,1,0,3,1,1,1,14.658,50
180422264,2018,1,0,1,1,1,1,1.173,50
180423552,2017,1,0,2,8,5,1,287.673,90
180423554,2016,2,0,2,1,7,1,775.1099999999999,50
180423554,2019,2,0,2,1,7,1,775.1099999999999,50
180423554,2020,1,0,1,1,7,1,775.1099999999999,50
180423555,2016,1,0,1,1,3,1,649.4810000000001,50
180425978,2016,1,0,1,1,8,1,15.114,50
180425982,2020,1,0,1,1,1,1,47.664,50
180425982,2021,1,0,1,1,1,1,47.664,50
180429981,2017,1,0,1,1,4,1,34.038,50
180429981,2021,1,0,1,1,4,1,34.038,50
180429985,2021,1,0,1,6,7,1,432.69700000000006,90
180429988,2016,2,0,3,1,7,1,82.67,50
180429988,2017,3,0,6,1,7,1,82.67,50
180429988,2018,2,0,5,1,7,1,82.67,50
180429988,2020,3,0,4,1,7,1,82.67,50
180429988,2021,4,0,5,1,7,1,82.67,50
180429993,2018,1,0,1,1,1,1,200.494,50
180429995,2016,3,0,3,1,8,2,142.347,50
180429995,2021,1,0,2,1,8,2,142.347,50
180430001,2021,1,0,5,1,7,2,165.014,50
180435842,2021,1,0,1,8,7,1,1719.8969999999997,90
180435844,2016,1,0,1,1,7,1,42.475,50
180435844,2017,1,0,1,1,7,1,42.475,50
180435844,2018,1,0,2,1,7,1,42.475,50
180435844,2019,1,0,1,1,7,1,42.475,50
180435844,2021,1,0,2,1,7,1,42.475,50
180435846,2016,1,0,2,1,7,1,27.884,50
180435846,2021,1,0,1,1,7,1,27.884,50
180435848,2021,2,0,2,1,7,1,83.175,50
180435850,2016,1,0,1,1,7,1,340.339,50
180435850,2017,1,0,2,1,7,1,340.339,50
180435852,2016,1,0,1,1,7,1,168.063,50
180435852,2021,1,0,1,1,7,1,168.063,50
180435855,2020,1,0,1,1,8,1,25.164,50
180438804,2021,1,0,1,1,7,1,48.313,50
180438805,2016,1,0,2,4,7,1,58.083,90
180438805,2017,1,0,1,4,7,1,58.083,90
180438805,2019,1,0,3,4,7,1,58.083,90
180438805,2021,2,0,2,4,7,1,58.083,90
180438807,2017,2,0,2,1,7,1,610.204,50
180438807,2018,2,0,3,1,7,1,610.204,50
180438807,2019,5,0,8,1,7,1,610.204,50
180438808,2018,1,0,2,1,1,1,255.797,50
180438815,2016,2,0,6,4,7,1,143.802,90
180438815,2017,2,0,3,4,7,1,143.802,90
180438815,2020,2,0,2,4,7,1,143.802,90
180438815,2021,2,0,2,4,7,1,143.802,90
180438816,2016,1,0,1,1,3,1,4.318,50
180438816,2020,3,0,3,1,3,1,4.318,50
180455772,2016,1,0,2,6,7,1,189.072,90
180455772,2017,1,0,4,6,7,1,189.072,90
180455772,2018,1,0,4,6,7,1,189.072,90
180455772,2020,1,0,1,6,7,1,189.072,90
180465481,2019,1,0,2,1,7,2,155.46599999999998,50
180465483,2017,4,0,5,1,1,1,109.796,50
180465483,2018,3,0,5,1,1,1,109.796,50
180465483,2019,3,0,4,1,1,1,109.796,50
180465483,2020,1,0,1,1,1,1,109.796,50
180465483,2021,4,0,5,1,1,1,109.796,50
180465485,2016,2,0,2,1,7,1,152.055,50
180465485,2018,2,0,2,1,7,1,152.055,50
180465485,2019,2,0,2,1,7,1,152.055,50
180465485,2020,1,0,1,1,7,1,152.055,50
180465485,2021,2,0,3,1,7,1,152.055,50
180534897,2016,4,0,6,1,7,1,282.6040000000001,50
180534897,2017,6,0,12,1,7,1,282.6040000000001,50
180534897,2018,3,0,6,1,7,1,282.6040000000001,50
180534897,2019,3,0,5,1,7,1,282.6040000000001,50
180534897,2020,4,0,5,1,7,1,282.6040000000001,50
180534897,2021,5,0,8,1,7,1,282.6040000000001,50
180534898,2016,6,0,9,1,7,1,27.054,50
180534898,2017,3,0,6,1,7,1,27.054,50
180534898,2018,3,0,7,1,7,1,27.054,50
180534898,2019,5,0,5,1,7,1,27.054,50
180534898,2020,4,0,10,1,7,1,27.054,50
180534898,2021,2,0,2,1,7,1,27.054,50
180534899,2016,5,1,6,1,7,1,73.926,50
180534899,2017,9,0,13,1,7,1,73.926,50
180534899,2018,1,0,1,1,7,1,73.926,50
180534899,2019,2,0,7,1,7,1,73.926,50
180534899,2020,3,0,3,1,7,1,73.926,50
180534899,2021,6,1,6,1,7,1,73.926,50
180535589,2018,1,0,1,4,8,1,64.212,90
180535592,2017,1,0,1,1,1,1,101.929,50
180535592,2018,1,0,1,1,1,1,101.929,50
180535592,2019,1,0,1,1,1,1,101.929,50
180535592,2021,1,0,1,1,1,1,101.929,50
180535593,2017,1,0,1,1,7,1,20.235,50
180535593,2018,6,0,7,1,7,1,20.235,50
180535593,2019,2,0,3,1,7,1,20.235,50
180535593,2020,1,0,2,1,7,1,20.235,50
180535594,2017,1,0,3,1,1,1,102.726,50
180535594,2018,1,0,1,1,1,1,102.726,50
180535601,2018,1,0,2,1,7,1,41.252,50
180535601,2020,1,0,1,1,7,1,41.252,50
180535602,2016,1,0,1,1,7,1,302.577,50
180536043,2020,1,0,1,4,7,1,43.9,90
180536049,2016,1,0,2,8,2,3,33.447,90
180537136,2016,1,0,1,1,7,1,120.204,50
180537158,2016,1,0,1,6,7,1,28.144,90
180537158,2018,1,1,0,6,7,1,28.144,90
180537158,2020,1,0,1,6,7,1,28.144,90
180537166,2016,2,0,4,1,7,1,471.052,50
180537166,2017,3,0,4,1,7,1,471.052,50
180537166,2018,1,0,1,1,7,1,471.052,50
180537166,2019,1,0,1,1,7,1,471.052,50
180537166,2020,3,0,4,1,7,1,471.052,50
180537166,2021,3,0,5,1,7,1,471.052,50
180537184,2016,1,0,1,4,7,1,261.036,90
180537192,2017,1,0,1,6,7,1,27.632,90
180537972,2016,1,0,1,1,1,1,40.776,50
180537972,2017,2,0,6,1,1,1,40.776,50
180537972,2019,1,0,1,1,1,1,40.776,50
180537974,2020,1,0,1,1,1,1,42.873,50
180537980,2017,1,0,1,1,7,1,10.006,50
180537980,2019,1,1,1,1,7,1,10.006,50
180537981,2020,1,0,2,4,7,1,142.508,90
180544100,2020,1,0,1,5,7,1,384.81000000000006,90
180544101,2016,1,0,2,1,7,1,6.079,50
180544101,2021,1,0,1,1,7,1,6.079,50
180544108,2019,1,0,1,5,7,1,920.4129999999998,90
180545011,2016,1,0,1,5,8,1,1368.275,90
180545011,2017,1,0,1,5,8,1,1368.275,90
180545011,2020,1,0,2,5,8,1,1368.275,90
180545022,2017,2,1,2,5,8,1,196.988,90
180545022,2018,1,0,1,5,8,1,196.988,90
180549102,2020,1,0,1,1,5,1,25.167,50
180550724,2020,1,0,1,2,7,1,362.965,50
180550737,2021,1,0,2,6,7,1,536.6469999999999,90
180566371,2016,1,0,1,1,7,1,77.049,50
180749497,2018,1,0,1,1,7,1,33.158,50
180751465,2016,1,0,2,2,1,1,36.964,50
180751465,2021,1,0,1,2,1,1,36.964,50
180926933,2017,1,0,2,5,7,1,444.047,90
180929153,2016,1,0,4,6,7,2,259.257,90
180929153,2017,2,0,2,6,7,2,259.257,90
180930678,2017,1,0,1,1,1,1,210.623,50
180953606,2021,1,0,1,1,1,1,45.323,50
180956364,2017,1,0,2,1,1,1,28.273,50
180956364,2020,1,0,1,1,1,1,28.273,50
180956374,2021,1,1,1,1,7,1,168.045,50
181013939,2018,1,0,3,5,7,1,26.396,90
181013939,2019,1,0,8,5,7,1,26.396,90
181013939,2020,1,0,1,5,7,1,26.396,90
181013939,2021,1,0,1,5,7,1,26.396,90
181013952,2020,1,0,3,1,1,1,74.034,50
181013955,2016,1,0,1,1,7,1,64.466,50
181013987,2020,1,0,2,1,1,1,53.56,50
181129242,2020,1,0,3,1,1,1,43.598,50
181129242,2021,2,0,2,1,1,1,43.598,50
181129243,2018,1,0,1,2,1,1,24.646,50
181129243,2020,1,0,6,2,1,1,24.646,50
181157119,2021,1,0,2,2,1,1,101.416,50
181157130,2021,1,0,1,1,2,1,187.254,50
181157154,2019,1,0,1,1,1,1,86.082,50
181418872,2016,1,0,1,5,7,1,21.846,90
181418872,2017,1,0,1,5,7,1,21.846,90
181418872,2019,1,1,0,5,7,1,21.846,90
181418872,2021,2,0,2,5,7,1,21.846,90
181437941,2016,1,0,3,1,8,1,91.378,50
181437941,2021,1,0,9,1,8,1,91.378,50
181443942,2020,1,0,1,2,7,1,326.382,50
181454478,2017,1,0,1,1,1,1,1189.8590000000002,50
181454478,2020,1,0,2,1,1,1,1189.8590000000002,50
181459789,2021,1,0,3,6,7,1,134.377,90
181510903,2021,1,0,2,1,7,1,22.471,50
181510928,2019,1,0,1,1,7,1,150.776,50
181510942,2016,1,0,1,1,1,1,26.31,50
181510942,2019,1,0,1,1,1,1,26.31,50
181566546,2021,2,0,3,1,1,1,497.909,50
181566554,2017,1,0,1,1,1,1,35.77,50
181566554,2019,1,0,1,1,1,1,35.77,50
181566554,2020,2,0,2,1,1,1,35.77,50
181566554,2021,1,0,1,1,1,1,35.77,50
181597661,2018,1,0,2,1,3,1,10.415,50
181597663,2019,1,0,2,1,5,1,9.207,50
181597665,2018,1,0,2,1,7,2,12.467,50
181597673,2018,1,0,2,1,3,1,11.706,50
181603104,2016,1,0,3,6,7,1,926.431,90
181603104,2018,1,0,7,6,7,1,926.431,90
181603104,2019,1,0,3,6,7,1,926.431,90
181643469,2019,1,0,2,1,3,1,32.648,50
181643469,2021,1,0,1,1,3,1,32.648,50
181773401,2019,1,0,1,1,1,1,38.06,50
181780691,2019,1,0,1,1,1,1,46.321,50
181780691,2021,2,0,2,1,1,1,46.321,50
181801437,2020,1,0,1,1,7,1,73.52499999999999,50
181801437,2021,1,0,1,1,7,1,73.52499999999999,50
181903553,2020,1,0,4,1,1,1,63.495,50
181903566,2018,1,0,1,1,1,1,85.307,50
181986658,2016,1,0,2,5,7,1,1066.884,90
181986658,2021,1,0,1,5,7,1,1066.884,90
181999597,2016,1,1,1,6,7,1,273.108,90
181999639,2016,1,0,1,6,7,1,1152.8449999999998,90
181999639,2017,1,0,1,6,7,1,1152.8449999999998,90
181999639,2018,1,0,1,6,7,1,1152.8449999999998,90
182009393,2019,1,0,1,5,1,1,140.741,90
182014988,2021,1,0,4,1,7,1,1374.7659999999998,50
182021052,2018,1,0,1,5,7,1,94.073,90
182021052,2021,1,0,1,5,7,1,94.073,90
182030749,2016,1,0,1,1,1,1,5.381,50
182030749,2019,1,0,1,1,1,1,5.381,50
182030753,2017,1,0,5,1,1,1,30.045,50
182030753,2020,1,0,1,1,1,1,30.045,50
182032976,2019,1,0,1,1,7,2,41.625,50
182036097,2019,1,0,1,1,1,1,18.161,50
182158754,2020,1,0,1,1,1,1,23.689,50
182158758,2016,1,0,3,1,1,1,19.788,50
182180848,2021,1,0,3,1,5,1,90.107,50
182180853,2019,2,0,2,1,7,1,33.336,50
182180853,2021,1,0,1,1,7,1,33.336,50
182180873,2017,1,0,1,1,7,1,31.373,50
182185105,2018,1,0,2,1,7,1,34.948,50
182185105,2020,2,0,2,1,7,1,34.948,50
182384464,2020,1,0,2,1,3,1,30.173,50
182384464,2021,1,0,1,1,3,1,30.173,50
182384475,2017,1,0,1,1,1,1,56.211000000000006,50
182517968,2018,1,0,1,1,1,1,36.191,50
182521949,2021,1,0,2,1,3,1,63.214,50
182574687,2019,1,0,2,1,1,1,53.871,50
182580306,2019,1,0,1,1,1,1,18.433,50
182580306,2021,1,0,4,1,1,1,18.433,50
182580351,2019,1,0,2,1,3,1,67.06,50
182580351,2021,1,0,1,1,3,1,67.06,50
182584355,2019,1,0,1,5,8,1,93.673,90
182692411,2016,1,0,3,5,1,1,417.699,90
182854284,2017,1,0,1,5,7,1,408.22,90
182855676,2019,1,0,2,5,7,1,410.231,90
182855676,2021,1,2,2,5,7,1,410.231,90
182855682,2017,1,0,1,7,7,1,1332.9580000000003,130
182855682,2019,1,0,1,7,7,1,1332.9580000000003,130
182856603,2017,1,0,4,1,7,1,45.033,50
182980021,2021,1,0,1,1,7,1,26.984,50
182980022,2017,1,0,1,1,7,1,189.581,50
182980022,2020,1,0,1,1,7,1,189.581,50
183148062,2020,1,0,1,2,3,1,52.914,50
183148066,2021,1,0,1,5,2,1,49.766,90
183172541,2016,1,0,3,5,7,2,855.4789999999999,90
183178368,2016,1,0,1,1,7,1,31.677,50
183531750,2019,1,0,1,1,7,1,90.02799999999999,50
183711845,2020,1,0,1,1,7,1,27.137,50
183739565,2018,1,0,3,1,2,1,4.18,50
183739567,2016,4,0,5,1,7,1,38.61,50
183739567,2017,1,0,1,1,7,1,38.61,50
183739567,2018,1,0,1,1,7,1,38.61,50
183739567,2019,2,0,2,1,7,1,38.61,50
183739567,2021,1,0,1,1,7,1,38.61,50
183739574,2016,2,0,2,1,7,1,11.868,50
183739574,2018,1,0,1,1,7,1,11.868,50
183743420,2017,3,0,5,1,1,1,3.486,50
183743420,2018,2,0,3,1,1,1,3.486,50
183743424,2017,2,0,3,1,7,1,50.609,50
183743424,2019,3,0,4,1,7,1,50.609,50
183751720,2016,1,0,2,1,7,2,66.894,50
183835481,2020,1,0,3,5,8,1,393.469,90
183836248,2020,1,0,2,1,7,1,29.09,50
183839456,2016,1,0,1,5,1,1,32.454,90
183839463,2016,1,0,1,5,1,1,10.259,90
183840465,2021,1,0,1,5,1,1,44.997,90
183840549,2016,1,0,4,5,7,1,66.762,90
183840549,2018,2,0,2,5,7,1,66.762,90
183845403,2017,1,0,1,5,8,2,60.723,90
183855102,2018,1,0,2,1,1,1,32.143,50
183855102,2020,1,0,1,1,1,1,32.143,50
183855103,2016,1,0,1,1,1,1,40.656,50
183855103,2021,2,0,2,1,1,1,40.656,50
183855105,2019,1,0,1,1,1,1,35.604,50
183857295,2016,1,0,2,1,1,2,62.101,50
183857298,2018,1,0,3,1,1,1,36.858,50
183865498,2018,1,0,1,1,7,1,30.663,50
183865500,2017,1,0,1,2,3,1,18.894,50
183865500,2019,1,0,1,2,3,1,18.894,50
183865500,2020,1,0,2,2,3,1,18.894,50
183865502,2016,1,0,2,5,1,1,29.081,90
183868655,2017,1,0,2,8,1,1,19.419,90
183960887,2018,1,0,1,1,1,1,37.503,50
183966623,2016,4,0,8,1,1,1,69.495,50
183966623,2017,2,0,2,1,1,1,69.495,50
183966623,2020,1,0,1,1,1,1,69.495,50
183966630,2018,3,0,5,1,1,1,23.068,50
183966636,2016,1,0,2,1,1,1,31.943,50
183966636,2018,1,0,1,1,1,1,31.943,50
183968980,2017,1,0,1,1,1,1,43.757000000000005,50
183968980,2019,1,0,2,1,1,1,43.757000000000005,50
183968981,2020,1,0,3,1,1,1,45.246,50
183987926,2020,1,0,1,1,1,2,35.169,50
183987927,2017,1,0,2,1,1,1,50.03,50
183990911,2017,4,0,6,1,1,1,130.786,50
183990911,2019,6,0,7,1,1,1,130.786,50
183990911,2020,1,0,2,1,1,1,130.786,50
183997690,2016,1,0,1,1,7,1,16.715,50
183997690,2017,1,0,2,1,7,1,16.715,50
183997690,2020,1,0,1,1,7,1,16.715,50
183997700,2017,1,0,1,1,1,1,60.03,50
184007624,2017,1,0,3,1,1,1,475.028,50
184010826,2017,1,0,1,1,7,1,429.124,50
184010826,2019,1,0,1,1,7,1,429.124,50
184010826,2021,1,0,1,1,7,1,429.124,50
184082005,2019,1,1,3,1,7,1,300.442,50
184082005,2021,2,1,1,1,7,1,300.442,50
184261796,2020,1,0,1,6,7,1,679.149,90
184263277,2017,1,0,1,1,8,1,85.983,50
184265187,2016,1,0,1,1,7,1,45.83,50
184267048,2016,1,0,1,7,7,1,769.8790000000001,130
184267048,2017,1,0,1,7,7,1,769.8790000000001,130
184267048,2018,1,0,2,7,7,1,769.8790000000001,130
184267048,2019,1,1,3,7,7,1,769.8790000000001,130
184281973,2017,2,0,2,7,8,1,391.086,130
184281973,2019,3,0,6,7,8,1,391.086,130
184281973,2021,1,0,2,7,8,1,391.086,130
184283518,2019,1,0,1,6,7,1,25.189,90
184294603,2016,1,0,2,7,7,1,515.8180000000001,130
184294603,2018,1,0,4,7,7,1,515.8180000000001,130
184557809,2016,1,0,1,5,1,1,130.285,90
184559781,2016,1,0,2,5,1,1,31.382,90
184559781,2019,1,0,4,5,1,1,31.382,90
184559788,2017,1,0,3,5,7,1,49.915,90
184559788,2019,1,0,5,5,7,1,49.915,90
184723968,2019,1,0,1,2,7,1,79.286,50
184725901,2016,1,0,1,1,1,1,14.175,50
184729582,2020,1,0,1,8,7,1,351.726,90
184730168,2019,2,0,4,1,1,1,12.627,50
184748395,2018,1,0,3,4,7,1,800.806,90
184748395,2019,1,0,1,4,7,1,800.806,90
184748395,2020,1,0,1,4,7,1,800.806,90
184748395,2021,1,0,1,4,7,1,800.806,90
184753746,2016,1,0,4,5,8,1,208.055,90
184753746,2018,1,0,1,5,8,1,208.055,90
184753746,2020,1,0,1,5,8,1,208.055,90
184770587,2016,1,0,1,1,7,1,146.597,50
184770587,2017,1,0,2,1,7,1,146.597,50
184770587,2018,1,0,1,1,7,1,146.597,50
184770587,2021,3,0,4,1,7,1,146.597,50
184773934,2021,2,0,3,5,7,1,183.083,90
184773946,2017,1,0,1,5,7,1,523.359,90
184773946,2021,1,0,1,5,7,1,523.359,90
184776933,2016,1,0,2,5,7,1,2309.4990000000007,90
184776933,2020,1,0,2,5,7,1,2309.4990000000007,90
184776933,2021,2,0,2,5,7,1,2309.4990000000007,90
184877087,2016,1,0,1,4,1,1,71.036,90
184877087,2017,1,0,2,4,1,1,71.036,90
184877087,2021,1,0,2,4,1,1,71.036,90
184884590,2018,1,0,1,4,7,1,65.729,90
184884594,2017,1,0,2,2,3,1,7.418,50
184884594,2018,1,0,1,2,3,1,7.418,50
184884596,2017,2,0,4,5,7,1,10.471,90
184884596,2019,1,0,1,5,7,1,10.471,90
184884598,2016,1,0,2,2,7,1,53.031,50
184885180,2016,1,0,2,5,8,1,83.189,90
184885184,2016,1,0,5,4,8,1,1749.694,90
184885184,2018,2,0,5,4,8,1,1749.694,90
184885184,2021,1,0,3,4,8,1,1749.694,90
184885186,2019,4,0,4,4,8,1,89.456,90
184885186,2021,1,0,1,4,8,1,89.456,90
